date,dim,plan,pid,title,sku,img,imp,vexp,clk,cost,ctr,cpc,favP,favS,cart,coupon,ord,inq,lead,gmv,roi,leadCost,inqCost,leadCvr,inqCvr
2026-08-03,商品,大客方案,1048000871584,童贝童装2026夏季新款儿童休闲裤自然垂坠感高弹束口透气宽松长裤,XX6SK326,images/1048000871584.jpg,61.0,33.0,1.0,1.96,0.0164,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-03,商品,大客方案,1048004735917,童贝童装2026夏季新款女童连衣裙新中式国风温柔感碎花无袖旗袍裙,XX6LY265,images/1048004735917.jpg,1013.0,408.0,15.0,11.0,0.0148,0.7333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-03,商品,大客方案,1048245453846,童贝童装2026夏季新款儿童T恤趣味印花插肩撞色可爱拼接短袖,XX6TX204,images/1048245453846.jpg,160.0,86.0,2.0,2.09,0.0125,1.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-03,商品,大客方案,1048954146679,童贝童装2026夏季新款女童连衣裙纯色抽褶现代简约蕾丝拼接背心裙,XX6LY309,images/1048954146679.jpg,540.0,261.0,8.0,4.02,0.0148,0.5025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.02,0.0,0.125,0.0
2026-08-03,商品,大客方案,1053764841819,童贝童装2026夏季新款女童裤套装新中式晕染上衣蕾丝九分裤两件套,XX6KT386,images/1053764841819.jpg,1082.0,563.0,15.0,15.95,0.0139,1.0633,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.95,0.0,0.0667,0.0
2026-08-03,商品,大客方案,1063280115876,童贝童装2026年秋季新款儿童T恤童趣拼接撞色创意图案圆领长袖衫,XQ6TX405,images/1063280115876.jpg,215.0,111.0,2.0,1.06,0.0093,0.53,0.0,0.0,8.0,1.0,0.0,0.0,9.0,0.0,0.0,0.12,0.0,4.5,0.0
2026-08-03,商品,大客方案,1063529047338,童贝童装2026年秋季新款儿童毛衣创意童趣图案男女童复古针织马甲,XQ6MY441,images/1063529047338.jpg,145.0,89.0,2.0,0.0,0.0138,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.5,0.0
2026-08-03,商品,大客方案,1064147410396,童贝童装2026年秋季新款儿童牛仔裤软牛仔波浪线蘑菇刺绣复古长裤,XQ6NZ533,images/1064147410396.jpg,56.0,51.0,3.0,0.0,0.0536,0.0,0.0,0.0,8.0,1.0,2.0,1.0,12.0,181.68,0.0,0.0,0.0,4.0,0.3333
2026-08-03,商品,大客方案,1064369798064,童贝童装2026年秋季新款儿童卫衣拼接趣味卡通图案男女童长袖上衣,XQ6WY433,images/1064369798064.jpg,29.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-03,商品,大客方案,1064910462088,童贝童装2026年秋季新款男女童休闲裤立体小象简约舒适百搭束脚裤,XQ6ZK520,images/1064910462088.jpg,57.0,36.0,1.0,0.0,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-03,商品,大客方案,1065111497867,童贝童装2026年秋季新款儿童冲锋衣户外防风男女童连帽外套上衣,XQ6WT487,images/1065111497867.jpg,457.0,279.0,5.0,12.67,0.0109,2.534,1.0,0.0,1.0,0.0,1.0,0.0,3.0,112.22,8.8571,4.22,0.0,0.6,0.0
2026-08-03,商品,大客方案,1065151653364,童贝童装2026年秋季新款女童裤套装甜美系印花纱摆撞色裤脚两件套,XQ6KT551,images/1065151653364.jpg,881.0,430.0,7.0,14.12,0.0079,2.0171,2.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,2.35,0.0,0.8571,0.0
2026-08-03,商品,大客方案,1065372493271,童贝童装2026年秋季新款儿童T恤可爱毛茸茸贴布合体甜美长袖上衣,XQ6TX407,images/1065372493271.jpg,41.0,21.0,1.0,0.75,0.0244,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-03,商品,大客方案,1066304856890,童贝童装2026年秋季新款儿童休闲裤动物单色印花男女童简约束脚裤,XQ6ZK516,images/1066304856890.jpg,28.0,17.0,1.0,0.75,0.0357,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-03,商品,大客方案,1066335096135,童贝童装2026年秋季新款儿童T恤童趣甜美卡通印花时尚复古长袖衫,XQ6TX422,images/1066335096135.jpg,57.0,28.0,1.0,0.0,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-03,商品,大客方案,1067714770180,童贝童装2026年秋季新款儿童裤套装休闲格纹拼接运动简约两件套,XQ6KT553,images/1067714770180.jpg,180.0,79.0,5.0,7.8,0.0278,1.56,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.8,0.0,0.2,0.0
2026-08-03,商品,大客方案,1067770230651,童贝童装2026年秋季新款儿童牛仔裤软萌绣花格纹翻边甜裤休闲长裤,XQ6NZ537,images/1067770230651.jpg,49.0,24.0,1.0,0.54,0.0204,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-03,商品,大客方案,1068416821396,童贝童装2026年秋季新款儿童休闲裤花卉刺绣时尚潮流复古阔腿长裤,XQ6SK522,images/1068416821396.jpg,152.0,61.0,3.0,1.58,0.0197,0.5267,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.58,0.0,0.3333,0.0
2026-08-03,商品,大客方案,1069781976475,童贝童装2026年秋季新款男女童T恤圆领撞色条纹印花基础百搭上衣,XQ6TX430,images/1069781976475.jpg,157.0,76.0,1.0,0.76,0.0064,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-03,商品,大客方案,770764941054,【竹节棉】儿童T恤童贝童装2026夏季新款男女童卡通印花圆领短袖,3X4TX305,images/770764941054.jpg,13138.0,5505.0,117.0,137.85,0.0089,1.1782,7.0,5.0,42.0,1.0,3.0,1.0,59.0,134.28,0.9741,2.34,137.85,0.5043,0.0085
2026-08-03,商品,大客方案,780162152938,【陶瓷T】儿童T恤童贝童装2026夏季新款男女童可爱卡通休闲短袖,3X4TX209,images/780162152938.jpg,1134.0,548.0,20.0,13.52,0.0176,0.676,0.0,1.0,10.0,1.0,0.0,0.0,12.0,0.0,0.0,1.13,0.0,0.6,0.0
2026-08-03,商品,大客方案,916074017130,童贝童装2026年夏季新款女童连衣裙全棉甜美娃娃领无袖荷叶边裙子,XX5LY270,images/916074017130.jpg,1732.0,735.0,27.0,21.73,0.0156,0.8048,1.0,0.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,4.35,21.73,0.1852,0.037
2026-08-03,总览,全部,,,,,32703.0,15011.0,426.0,457.43,0.013,1.0738,15.0,12.0,138.0,9.0,13.0,5.0,192.0,,,2.38,91.49,0.4507,0.0117
2026-08-03,计划,全站推店,,,,,8.0,8.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-08-03,计划,大客方案,,,,,32695.0,15003.0,426.0,457.43,0.013,1.0738,15.0,12.0,138.0,9.0,13.0,5.0,192.0,,,2.38,91.49,0.4507,0.0117
2026-08-03,计划,精准获客,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-08-04,商品,大客方案,1024421098731,童贝童装2026夏季新款儿童牛仔阔腿裤波浪花边裤纯色百搭休闲长裤,XX6NZ174,images/1024421098731.jpg,161.0,84.0,3.0,2.84,0.0186,0.9467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,商品,大客方案,1028680519541,童贝童装2026夏季新款女童衬衫刺绣花边泡泡袖甜美森系温柔上衣,XX6CS222,images/1028680519541.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,商品,大客方案,1028932954296,童贝童装2026夏季新款儿童T恤趣味动物印花宽松落肩短袖上衣,XX6TX201,images/1028932954296.jpg,3557.0,1454.0,72.0,68.72,0.0202,0.9544,1.0,1.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,13.74,0.0,0.0694,0.0
2026-08-04,商品,大客方案,1029252410984,童贝童装2026夏季新款儿童休闲裤条纹波点纯色宽松休闲日常灯笼裤,XX6SK338,images/1029252410984.jpg,139.0,74.0,2.0,0.75,0.0144,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,商品,大客方案,1029293118318,童贝童装2026夏季新款儿童T恤趣味水果印花软萌可爱休闲短袖上衣,XX6TX209,images/1029293118318.jpg,70.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,商品,大客方案,1030177677970,童贝童装2026夏季新款儿童短裤元气复古撞色百搭洋气休闲裤,XX6SK336,images/1030177677970.jpg,366.0,168.0,3.0,3.57,0.0082,1.19,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.57,0.0,0.3333,0.0
2026-08-04,商品,大客方案,1030241713953,童贝童装2026夏季新款儿童T恤卡通甜美可爱休闲日常短袖上衣,XX6TX205,images/1030241713953.jpg,264.0,172.0,5.0,4.0,0.0189,0.8,0.0,0.0,2.0,0.0,1.0,0.0,3.0,25.92,6.48,1.33,0.0,0.6,0.0
2026-08-04,商品,大客方案,1033076275635,童贝童装2026夏季新款儿童防蚊裤男女童波点印花宽松彩条休闲长裤,XX6FW302,images/1033076275635.jpg,384.0,191.0,7.0,4.42,0.0182,0.6314,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.42,0.0,0.1429,0.0
2026-08-04,商品,大客方案,1033838718988,童贝童装2026夏季新款儿童T恤趣味动物印花软萌可爱日常款式短袖,XX6TX198,images/1033838718988.jpg,630.0,287.0,9.0,5.94,0.0143,0.66,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.94,0.0,0.1111,0.0
2026-08-04,商品,大客方案,1034752362209,童贝童装2026夏季新款儿童防蚊裤纯色休闲时尚男女童日常百搭长裤,3XFW217,images/1034752362209.jpg,259.0,115.0,5.0,3.14,0.0193,0.628,0.0,1.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.52,0.0,1.2,0.0
2026-08-04,商品,大客方案,1035591688253,【天丝+亚麻】童贝童装2026夏季新款儿童防蚊裤男女童宽松休闲裤,XX6FW303,images/1035591688253.jpg,77.0,35.0,2.0,1.6,0.026,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,商品,大客方案,1035610648812,童贝童装2026夏季新款儿童裤套装撞色字母印花趣味可爱日常两件套,XX6KT350,images/1035610648812.jpg,135.0,75.0,2.0,0.7,0.0148,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,商品,大客方案,1035986555152,童贝童装2026夏季新款儿童套装潮流时尚撞色印花短袖短裤两件套,XX6KT350,images/1035986555152.jpg,744.0,444.0,14.0,50.49,0.0188,3.6064,5.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,8.42,0.0,0.4286,0.0
2026-08-04,商品,大客方案,1038912226790,童贝童装2026夏季新款儿童牛仔裤爱心纽扣蝴蝶结儿童休闲日常裤,XX6NZ346,images/1038912226790.jpg,39.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,商品,大客方案,1039176874975,童贝童装2026夏季新款儿童防蚊裤国风艺术感碎花休闲复古灯笼裤,XX6FW304,images/1039176874975.jpg,725.0,368.0,16.0,31.61,0.0221,1.9756,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,10.54,0.0,0.1875,0.0
2026-08-04,商品,大客方案,1039873349136,童贝童装2026夏季新款儿童衬衫天丝柔肤字母印花简约经典翻领上衣,XX6CS155,images/1039873349136.jpg,139.0,85.0,6.0,5.58,0.0432,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,商品,大客方案,1040935716450,童贝童装2026夏季新款女童裤套装森系针织背心碎花阔腿裤两件套,XX6KT355K,images/1040935716450.jpg,165.0,100.0,1.0,0.0,0.0061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,商品,大客方案,1042705271653,童贝童装2026夏季新款女童连衣裙花瓣领无袖镂空刺绣花边长裙,XX6LY305,images/1042705271653.jpg,281.0,162.0,5.0,4.35,0.0178,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,商品,大客方案,1044106122415,童贝童装2026夏季新款儿童休闲裤双层花边蕾丝木耳边灯笼裤,XX6SK339,images/1044106122415.jpg,345.0,190.0,7.0,13.59,0.0203,1.9414,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,3.4,0.0,0.5714,0.0
2026-08-04,商品,大客方案,1044334830022,童贝童装2026夏季新款女童套装绣花罩衫背心牛仔裤清爽森系两件套,XX6KT363K,images/1044334830022.jpg,216.0,126.0,2.0,2.84,0.0093,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,商品,大客方案,1044357085204,童贝童装2026夏季新款儿童T恤童趣插画印花落肩廓形无袖上衣,XX6TX207,images/1044357085204.jpg,241.0,121.0,4.0,2.2,0.0166,0.55,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.1,0.0,0.5,0.0
2026-08-04,商品,大客方案,1046171504011,【赠泳帽】童贝童装2026夏季新款女童连体泳衣U型露背印花泳装,XX6SW371,images/1046171504011.jpg,1901.0,882.0,43.0,39.93,0.0226,0.9286,1.0,0.0,1.0,0.0,1.0,0.0,3.0,68.9,1.7255,13.31,0.0,0.0698,0.0
2026-08-04,商品,大客方案,1046531776898,童贝童装2026年夏新款儿童活力撞色条纹T恤男女童透气休闲短袖,XX6TX229,images/1046531776898.jpg,75.0,53.0,4.0,0.0,0.0533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,商品,大客方案,1046783326745,童贝童装2026夏季新款女童衬衫精致绣花镂空蕾丝小飞袖娃娃衫,XX6CS223,images/1046783326745.jpg,236.0,163.0,5.0,8.11,0.0212,1.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,商品,大客方案,1047100734555,童贝童装2026夏季新款儿童休闲裤侧边彩条透气束脚宽松运动裤,XX6ZK344,images/1047100734555.jpg,56.0,33.0,2.0,1.28,0.0357,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,商品,大客方案,1047298934083,童贝童装2026夏季新款儿童休闲裤复古水彩花卉文艺休闲宽松裤,XX6SK327,images/1047298934083.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,商品,大客方案,1048000871584,童贝童装2026夏季新款儿童休闲裤自然垂坠感高弹束口透气宽松长裤,XX6SK326,images/1048000871584.jpg,21.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,商品,大客方案,1048004735917,童贝童装2026夏季新款女童连衣裙新中式国风温柔感碎花无袖旗袍裙,XX6LY265,images/1048004735917.jpg,1542.0,664.0,17.0,13.1,0.011,0.7706,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.1,0.0,0.0588,0.0
2026-08-04,商品,大客方案,1048245453846,童贝童装2026夏季新款儿童T恤趣味印花插肩撞色可爱拼接短袖,XX6TX204,images/1048245453846.jpg,157.0,87.0,4.0,3.46,0.0255,0.865,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.46,0.0,0.25,0.0
2026-08-04,商品,大客方案,1048954146679,童贝童装2026夏季新款女童连衣裙纯色抽褶现代简约蕾丝拼接背心裙,XX6LY309,images/1048954146679.jpg,480.0,267.0,9.0,2.94,0.0188,0.3267,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.94,0.0,0.1111,0.0
2026-08-04,商品,大客方案,1053764841819,童贝童装2026夏季新款女童裤套装新中式晕染上衣蕾丝九分裤两件套,XX6KT386,images/1053764841819.jpg,1012.0,590.0,14.0,21.98,0.0138,1.57,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,7.33,0.0,0.2143,0.0
2026-08-04,商品,大客方案,1063280115876,童贝童装2026年秋季新款儿童T恤童趣拼接撞色创意图案圆领长袖衫,XQ6TX405,images/1063280115876.jpg,174.0,99.0,3.0,2.81,0.0172,0.9367,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.81,0.0,0.3333,0.0
2026-08-04,商品,大客方案,1063529047338,童贝童装2026年秋季新款儿童毛衣创意童趣图案男女童复古针织马甲,XQ6MY441,images/1063529047338.jpg,189.0,96.0,3.0,2.1,0.0159,0.7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.1,0.0,0.3333,0.0
2026-08-04,商品,大客方案,1064147410396,童贝童装2026年秋季新款儿童牛仔裤软牛仔波浪线蘑菇刺绣复古长裤,XQ6NZ533,images/1064147410396.jpg,90.0,72.0,3.0,0.32,0.0333,0.1067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,商品,大客方案,1064369798064,童贝童装2026年秋季新款儿童卫衣拼接趣味卡通图案男女童长袖上衣,XQ6WY433,images/1064369798064.jpg,52.0,30.0,2.0,1.5,0.0385,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,商品,大客方案,1064910462088,童贝童装2026年秋季新款男女童休闲裤立体小象简约舒适百搭束脚裤,XQ6ZK520,images/1064910462088.jpg,35.0,21.0,1.0,1.26,0.0286,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,商品,大客方案,1065111497867,童贝童装2026年秋季新款儿童冲锋衣户外防风男女童连帽外套上衣,XQ6WT487,images/1065111497867.jpg,409.0,259.0,12.0,5.21,0.0293,0.4342,4.0,0.0,14.0,2.0,0.0,1.0,21.0,0.0,0.0,0.25,5.21,1.75,0.0833
2026-08-04,商品,大客方案,1065151653364,童贝童装2026年秋季新款女童裤套装甜美系印花纱摆撞色裤脚两件套,XQ6KT551,images/1065151653364.jpg,818.0,430.0,14.0,12.84,0.0171,0.9171,1.0,1.0,1.0,0.0,1.0,0.0,4.0,89.96,7.0062,3.21,0.0,0.2857,0.0
2026-08-04,商品,大客方案,1065372493271,童贝童装2026年秋季新款儿童T恤可爱毛茸茸贴布合体甜美长袖上衣,XQ6TX407,images/1065372493271.jpg,33.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,商品,大客方案,1066304856890,童贝童装2026年秋季新款儿童休闲裤动物单色印花男女童简约束脚裤,XQ6ZK516,images/1066304856890.jpg,40.0,19.0,1.0,0.0,0.025,0.0,0.0,0.0,1.0,0.0,5.0,1.0,7.0,358.33,0.0,0.0,0.0,7.0,1.0
2026-08-04,商品,大客方案,1066335096135,童贝童装2026年秋季新款儿童T恤童趣甜美卡通印花时尚复古长袖衫,XQ6TX422,images/1066335096135.jpg,55.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,商品,大客方案,1067714770180,童贝童装2026年秋季新款儿童裤套装休闲格纹拼接运动简约两件套,XQ6KT553,images/1067714770180.jpg,153.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,商品,大客方案,1067770230651,童贝童装2026年秋季新款儿童牛仔裤软萌绣花格纹翻边甜裤休闲长裤,XQ6NZ537,images/1067770230651.jpg,70.0,42.0,1.0,0.0,0.0143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,商品,大客方案,1068416821396,童贝童装2026年秋季新款儿童休闲裤花卉刺绣时尚潮流复古阔腿长裤,XQ6SK522,images/1068416821396.jpg,89.0,53.0,1.0,0.0,0.0112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,商品,大客方案,1069781976475,童贝童装2026年秋季新款男女童T恤圆领撞色条纹印花基础百搭上衣,XQ6TX430,images/1069781976475.jpg,105.0,53.0,1.0,4.11,0.0095,4.11,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.11,0.0,1.0,0.0
